Isp 90,Inject Height 90 d,Sep. Mass 90 d,Trans. Eff. 90 d
700,761.0442107848769,5382.745705082127,327.413009708109
720,865.7118703121478,5305.23420755022,329.273187029444
740,978.9131312700579,5222.937244951099,330.53594715967864
760,1100.7935202921806,5136.087887197513,331.2060152790106
780,1184.1456498742195,5077.72830439649,332.6152625066025
800,1270.2414883472557,5018.319941461667,333.68188620367334
820,1361.8888777290726,4956.044139431379,334.33783589532584
840,1459.1114754607997,4891.053148255737,334.5919421575032
860,1561.9499711616209,4823.49569505329,334.45342060698636
880,1653.959059718942,4764.074355935728,334.4344785398232
900,1746.130169404654,4705.504177072926,334.2242153888868
920,1842.872377219735,4645.04577740771,333.69980136361914
940,1944.2185736019485,4582.812633861023,332.8705740722583
960,2050.2123423523904,4518.91642397882,331.7460469368794
980,2131.382457160813,4470.797400922042,331.2679535170059
1000,2206.352649829795,4426.972757011148,330.86731221667105
1020,2284.246813445245,4382.061908193505,330.264385645366
1040,2365.061619346261,4336.131203463717,329.466272990659
1060,2448.798867923922,4289.24517059701,328.48000189813314
1080,2533.3010330251,4242.6506602975205,327.38195610267337
1100,2617.812200372832,4196.766057882481,326.20352868081557
1120,2705.076359627667,4150.12815255998,324.8635468581009
1140,2795.106138825963,4102.792128558332,323.3684610090759
1160,2887.9180299838117,4054.8121500118577,321.72466730392324
1180,2979.462315799335,4008.291381839501,320.0675320246009
1200,3045.710819771898,3975.1174495859505,319.1618916958867
1220,3113.6971218286226,3941.498327279974,318.15269934084097
1240,3183.4165042924224,3907.464981227919,317.0441423892652
1260,3254.8662396959594,3873.047505208156,315.8403149187642
1280,3328.045494789617,3838.2751909919475,314.5452228794624
1300,3398.5438542243332,3805.2297205365753,313.30027567802875
1320,3469.606189865051,3772.365075896793,312.0067353302097
1340,3542.2455265830126,3739.228229299451,310.6364031908869
1360,3616.4637006124804,3705.8433640568987,309.1927024670573
1380,3692.2639539599368,3672.234111458037,307.678985963616
1400,3764.115590223869,3640.8252461228763,306.26629878947534
1420,3827.7393754785226,3613.3745032852466,305.0837511915003
1440,3892.562811348323,3585.7518160278055,303.84643353559244
1460,3958.5850340507113,3557.973405280477,302.5568030790025
1480,4025.806086160501,3530.0550864562624,301.2172578853229
1500,4094.226879722389,3502.012294502058,299.83013961803886
1520,4163.451380758641,3474.0198627047225,298.40935514811497
1540,4233.8320925418175,3445.947316142414,296.94672768470474
1560,4305.409523267094,3417.7937233502325,295.4433286702893
1580,4378.187528716297,3389.573079049052,293.9012830906217
1600,4452.170687199685,3361.299094785828,292.32267105028103
1620,4527.3642785652555,3332.9852135957817,290.70952964800006
1640,4568.062239983233,3317.8364899324606,290.0560957705723
1660,4608.140680559627,3303.038136276152,289.40907916908236
1680,4648.731675655434,3288.1708866171944,288.7376768805261
1700,4689.831133509797,3273.240005468884,288.0428438599258
1720,4731.435284826173,3258.2505921802995,287.3255055968547
1740,4786.9663966488315,3238.437696571143,286.2202891915649
1760,4844.54138944227,3218.1280758111243,285.0568532225978
1780,4902.851342155554,3197.798216771777,283.8722456287642
1800,4961.896783580528,3177.4546973283677,282.66756340745627
1820,5021.678565874181,3157.1039443920176,281.44387672000727
