Isp Ariane62,Inject Height Ariane62,Sep. Mass Ariane62,Trans. Eff. Ariane62
2280,12035.861986005631,9028.057657060883,882.1400111138296
2300,12081.368461609494,9008.424169579555,880.5783264883075
2320,12126.874937213355,8988.917241411908,879.0216073348837
2340,12172.089506288727,8969.65989225054,877.4755864067158
2360,12214.836280509366,8951.566880245171,876.0334457751119
2380,12257.583054730005,8933.583209765002,874.594629334556
2400,12300.329828950644,8915.708139767961,873.1567697312931
2420,12342.56790037903,8898.151737407066,871.743947183816
2440,12384.394556470781,8880.869421577076,870.351023350841
2460,12426.221212562532,8863.688993467704,868.9352691052347
2480,12468.047868654283,8846.609769976265,867.5242476931766
2500,12509.874524746032,8829.631070748032,866.1180212555399
2520,12551.701180837783,8812.752218176212,864.7391790955332
2540,12593.527836929532,8795.972537401984,863.3707177066516
2560,12636.177897502494,8778.963952714852,861.9745591935693
2580,12679.84468100524,8761.655271381853,860.5254592026607
2600,12723.511464507985,8744.45244493886,859.0499455639086
2620,12767.178248010732,8727.35471825678,857.5807595817328
2640,12808.376299056796,8711.319302167149,856.2120784447824
2660,12849.282728153557,8695.488671490837,854.8614537434955
2680,12890.189157250321,8679.748380295137,853.5209224802346
2700,12929.312182337446,8664.778275721103,852.2524331576536
2720,12965.001934503309,8651.193022268646,851.116590139652
2740,13000.691686669174,8637.675226416024,849.986366704195
2760,13036.381438835037,8624.22448735373,848.8776309202968
2780,13066.487061293581,8612.930138145784,847.9775494975327
2800,13095.11338491941,8602.23453274934,847.1091800146409
2820,13123.739708545241,8591.581390313171,846.2367423970593
2840,13153.17996957971,8580.669421359005,845.3359554910916
2860,13185.185254530024,8568.857180413692,844.3437098177162
2880,13217.19053948034,8557.097218020477,843.3541616706729
2900,13249.195824430653,8545.38925155652,842.368910016164
2920,13279.29242439389,8534.426693113379,841.4562979478951
2940,13308.533213739667,8523.819436552305,840.5760747661333
2960,13337.774003085444,8513.254912466884,839.6974830618765
2980,13367.014792431219,8502.732908064048,838.8253437641728
3000,13396.255581776995,8492.253211207135,837.9592083962956
3020,13425.496371122772,8481.815610415833,837.0830084075036
3040,13454.737160468549,8471.419894866236,836.1777352988386
3060,13482.162602289034,8461.707451917424,835.3380768492451
3080,13508.330577895456,8452.474347443236,834.5439613873422
3100,13534.498553501879,8443.274312148546,833.7513744859842
3120,13560.628122610826,8434.120627153477,832.9784794168398
3140,13585.874017538521,8425.3075477975,832.2376341872355
3160,13611.119912466216,8416.524837453679,831.497919430604
3180,13636.365807393911,8407.772363149703,830.7593578074893
3200,13662.368911511096,8398.788842686114,829.9960534855043
3220,13689.151546904804,8389.569244920809,829.2075277659125
3240,13715.934182298512,8380.383216259414,828.4205748151307
3260,13742.716817692219,8371.230599733744,827.6262719479017
3280,13767.46955241966,8362.801249204973,826.9012748104763
3300,13792.10066622129,8354.441390287571,826.1861848301539
3320,13816.73178002292,8346.10941552383,825.4770209871886
3340,13840.634821231819,8338.050271806182,824.7932740135269
3360,13863.421300358817,8330.391829894896,824.1466910968936
3380,13886.207779485814,8322.756953608223,823.493217061741
3400,13908.994258612813,8315.145548107985,822.8407061784976
3420,13932.040962388965,8307.470997123537,822.1797787402924
3440,13955.134910975976,8299.804602370099,821.5114168019659
3460,13978.228859562985,8292.162022925433,820.8442211360511
3480,14000.864767534793,8284.694042097084,820.1931403599975
3500,14022.421247407494,8277.603281589803,819.5797168384382
3520,14043.977727280195,8270.533023525108,818.9747605133382
3540,14065.534207152896,8263.483189033075,818.3707214446237
3560,14087.551859325953,8256.303534533457,817.7534471048132
3580,14109.723363110093,8249.09507412983,817.1321307092888
Isp Soyuz,Inject Height Soyuz,Sep. Mass Soyuz,Trans. Eff. Soyuz
260,2854.1452228300714,4072.175780189592,142.90274008964673
280,2931.820196641857,4032.403056229983,154.201615118782
300,3024.851429010635,3985.5185080186056,164.31982190334807
320,3150.6499761982636,3923.40431992164,173.14655168920504
340,3277.258599507452,3862.356253272656,181.67535280701637
360,3420.6590262234936,3794.9542903418164,189.55668894973334
380,3564.839813864919,3729.0145560482306,196.7455525624064
400,3711.264922355654,3663.885766800494,202.67253692250966
420,3865.3798570272143,3597.2928108794713,208.10892448547028
440,4046.607509851194,3521.489744734238,212.19377720703304
460,4223.2908820628845,3450.127151614413,216.07540613568722
480,4391.604231383427,3384.4148053607187,219.08913406859526
500,4554.62968695353,3322.8228089772224,221.95911446620977
520,4715.919013761318,3263.8262643602807,224.00135152728362
540,4879.849617975987,3205.789223023693,224.86685458386515
560,5038.981456247772,3151.259670511458,225.65971912150843
580,5192.675965614064,3100.240861153019,226.19983127920636
600,5347.416093787391,3050.4682619905925,226.50261438028005
620,5501.601054973433,3002.4232624788438,226.6837095351786
640,5642.33698501825,2959.884534533044,226.97514563225874
660,5784.740764504234,2918.0875361654894,227.1117687087168
680,5931.766391426644,2876.2160093575962,226.88939667933917
700,6063.9628126935495,2839.6522102410217,226.84203258765555
720,6198.736803096639,2803.406578752169,226.60478729432927
740,6359.617820375611,2761.4677596412466,225.74954019759997
760,6501.941710683272,2725.539029016464,224.93496760572847
780,6641.641199423857,2691.314041419535,223.99913678627513
800,6770.97424197504,2660.5245697053306,223.22158693760602
820,6899.478797007205,2630.7638451982607,222.39412986820142
840,7021.171700546171,2603.3260904858134,221.67148123411513
860,7141.317472983985,2576.931372596243,220.90315859971415
880,7259.428279740891,2551.64009560166,220.13189797682364
900,7375.824078524749,2527.3376547000826,219.37281302791453
920,7490.593082803166,2503.964797891142,218.62277167354006
940,7600.985142499085,2482.023097207395,217.93466271087158
960,7711.3771197235155,2460.5984227144017,217.19752012309294
980,7821.206090120909,2439.784209596374,216.42720958102143
1000,7931.035060518302,2419.458232321406,215.62863717714632
1020,8034.273358043762,2400.786860709127,214.85621547560956
1040,8132.48300559651,2383.407265861777,214.1589514821618
1060,8230.692653149259,2366.392251743022,213.41044630663725
1080,8326.16421679779,2350.193533293372,212.6998737744085
1100,8421.001687174248,2334.428922625212,211.99629401224706
1120,8515.864593682098,2318.9786185233916,211.27786787704127
1140,8611.145904183804,2303.7738637401853,210.54633469949673
1160,8706.427214685511,2288.876552611009,209.81396782079554
1180,8802.327177934085,2274.1860043365045,209.06419749222906
1200,8899.067201260472,2259.6682313737474,208.30611299518748
1220,8992.974744145844,2245.8584995615875,207.58631945841296
1240,9069.737721209249,2234.7725806403682,207.09675990488918
1260,9146.500698272654,2223.8652103834083,206.58498758923588
1280,9223.263675336057,2213.1329893141565,206.01201287045282
1300,9303.659428715944,2202.0769834129774,205.39340733446653
1320,9384.211515657826,2191.184613826506,204.78150574194552
1340,9464.763602599707,2180.473751570308,204.1765328520464
1360,9542.425466613384,2170.3155251580383,203.60377114335222
1380,9618.968675472086,2160.4620229570814,203.03947512800434
1400,9695.511884330788,2150.7625917634587,202.4773794051086
1420,9768.27095092608,2141.6826561171943,201.9587671446343
1440,9833.067950568027,2133.7089919526475,201.5301691606898
1460,9897.864950209974,2125.839514899478,201.0991451387475
1480,9962.661949851921,2118.0723773684413,200.65418727359852
1500,10026.524039988613,2110.5156588600425,200.22016974288505
1520,10090.097667372027,2103.0883203588864,199.7897957006378
1540,10153.67129475544,2095.7543127427753,199.34373790670878
1560,10216.802654429173,2088.5620248738273,198.90200449377292
1580,10278.234916578282,2081.6485177948266,198.4796355059897
1600,10339.66717872739,2074.817554673813,198.0572843616865
1620,10401.099440876498,2068.0676593963244,197.63505153711705
1640,10459.153166491038,2061.762165450279,197.24896608514953
1660,10515.382511416823,2055.7214464516946,196.88163209252173
1680,10571.611856342608,2049.745170546075,196.5105304046751
1700,10627.698267133597,2043.8471968521424,196.14144523439137
1720,10682.396678998059,2038.154866023337,195.7841550781256
1740,10737.09509086252,2032.52047394864,195.41266890471397
1760,10791.79350272698,2026.9430413945208,195.04215987149175
1780,10844.844988637584,2021.5870357299518,194.68851474518493
1800,10896.480629323001,2016.42371458639,194.3490959804148
1820,10948.11627000842,2011.3086534407971,194.01031179352503
1840,10999.751910693838,2006.2410565024552,193.67043233366928
1860,11046.569011508318,2001.6867241442876,193.3760708158472
1880,11093.301706750377,1997.1782879761615,193.08151928414193
1900,11140.034401992436,1992.7069272026652,192.78442862644408
1920,11186.767097234493,1988.2720708511201,192.48763879533305
1940,11233.499792476552,1983.8731525107787,192.19323250033332
1960,11280.23248771861,1979.5096103328078,191.8999168201673
1980,11326.965182960668,1975.1808870303025,191.60696874983844
2000,11373.697878202727,1970.8864298782814,191.30667473966153
2020,11420.430573444784,1966.625690713682,190.99799122695865
2040,11467.163268686843,1962.398125935369,190.69005623746474
2060,11514.191438176467,1958.176776137645,190.38010768145324
2080,11561.84367125436,1953.9325611489403,190.06568146922504
2100,11609.495904332254,1949.7211575063582,189.75154526690227
2120,11657.148137410146,1945.5420084041666,189.4352654641094
2140,11704.80037048804,1941.39456196834,189.12008232693614
2160,11752.452603565933,1937.2782712565731,188.80599941440857
2180,11800.104836643824,1933.1925942582648,188.49301868516403
2200,11847.691701843514,1929.1425368858531,188.18096547988011
2220,11895.037434393063,1925.1422435240672,187.87188306792183
2240,11942.38316694261,1921.1705993923174,187.56388285894516
2260,11989.72889949216,1917.227092166892,187.25696171349628
2280,12035.861986005631,1913.4111694086646,186.96120631522263
2300,12081.368461609494,1909.6723236046837,186.67150072034576
2320,12126.874937213355,1905.958107330659,186.38266590110396
2340,12172.089506288727,1902.291676312455,186.09562951556572
2360,12214.836280509366,1898.846935609278,185.8281847474448
2380,12257.583054730005,1895.4228039214918,185.56122058794685
2400,12300.329828950644,1892.0189279079354,185.29421437583676
2420,12342.56790037903,1888.6751122734377,185.0318072684225
2440,12384.394556470781,1885.3826894614022,184.77298508565295
2460,12426.221212562532,1882.1086741128083,184.50902422577974
2480,12468.047868654283,1878.8527470506028,184.24575722137965
2500,12509.874524746032,1875.6145920251051,183.98317959905154
2520,12551.701180837783,1872.3938957139978,183.72607333538392
2540,12593.527836929532,1869.1903477223286,183.47081066717755
2560,12636.177897502494,1865.9410736563268,183.2099713712459
2580,12679.84468100524,1862.6321454896038,182.93830705237102
2600,12723.511464507985,1859.3408911046588,182.6605726711542
2620,12767.178248010732,1856.0669709204435,182.38370894066912
2640,12808.376299056796,1852.993733653074,182.12575627225175
2660,12849.282728153557,1849.9569447242432,181.87096123934137
2680,12890.189157250321,1846.934526425704,181.617852463813
2700,12929.312182337446,1844.0570742180237,181.37822785235693
2720,12965.001934503309,1841.4431896823912,181.16378220946976
2740,13000.691686669174,1838.8396719765935,180.9501527627405
2760,13036.381438835037,1836.2463479214332,180.74070913799721
2780,13066.487061293581,1834.0665829156935,180.57121811636813
2800,13095.11338491941,1832.0004459243157,180.40712440763957
2820,13123.739708545241,1829.9405769946768,180.24189986748453
2840,13153.17996957971,1827.8285862685386,180.07094185461915
2860,13185.185254530024,1825.5398936998677,179.8819952081836
